Graph Name,No of sources of Evidences,Controller,Allocated Switch
CHINANET.GRAPHML,3,8,4
CHINANET.GRAPHML,3,8,24
CHINANET.GRAPHML,3,8,9
CHINANET.GRAPHML,3,8,25
CHINANET.GRAPHML,3,8,13
CHINANET.GRAPHML,3,8,26
CHINANET.GRAPHML,3,8,11
CHINANET.GRAPHML,3,18,40
CHINANET.GRAPHML,3,18,6
CHINANET.GRAPHML,3,18,32
CHINANET.GRAPHML,3,18,1
CHINANET.GRAPHML,4,8,31
CHINANET.GRAPHML,4,8,28
CHINANET.GRAPHML,4,8,24
CHINANET.GRAPHML,4,8,36
CHINANET.GRAPHML,4,8,12
CHINANET.GRAPHML,4,8,17
CHINANET.GRAPHML,4,8,35
CHINANET.GRAPHML,4,8,7
CHINANET.GRAPHML,4,8,30
CHINANET.GRAPHML,4,8,21
CHINANET.GRAPHML,4,8,11
CHINANET.GRAPHML,4,8,39
CHINANET.GRAPHML,4,8,19
CHINANET.GRAPHML,4,8,9
CHINANET.GRAPHML,4,8,27
CHINANET.GRAPHML,4,8,4
CHINANET.GRAPHML,4,8,34
CHINANET.GRAPHML,4,8,10
CHINANET.GRAPHML,4,8,26
CHINANET.GRAPHML,4,8,29
CHINANET.GRAPHML,4,18,41
CHINANET.GRAPHML,4,18,40
CHINANET.GRAPHML,4,18,32
CHINANET.GRAPHML,4,18,6
CHINANET.GRAPHML,4,18,1
CHINANET.GRAPHML,4,25,22
CHINANET.GRAPHML,4,25,13
CHINANET.GRAPHML,4,16,3
CHINANET.GRAPHML,4,16,14
CHINANET.GRAPHML,4,16,15
CHINANET.GRAPHML,4,16,0
CHINANET.GRAPHML,4,38,5
CHINANET.GRAPHML,4,38,37
CHINANET.GRAPHML,4,23,20
CHINANET.GRAPHML,4,33,2
COGENTCO.GRAPHML,2,183,58
COGENTCO.GRAPHML,2,183,28
COGENTCO.GRAPHML,2,183,112
COGENTCO.GRAPHML,2,183,24
COGENTCO.GRAPHML,2,183,53
COGENTCO.GRAPHML,2,183,187
COGENTCO.GRAPHML,2,183,95
COGENTCO.GRAPHML,2,183,100
COGENTCO.GRAPHML,2,183,93
COGENTCO.GRAPHML,2,183,20
COGENTCO.GRAPHML,2,183,70
COGENTCO.GRAPHML,2,183,56
COGENTCO.GRAPHML,2,183,173
COGENTCO.GRAPHML,2,183,90
COGENTCO.GRAPHML,2,183,78
COGENTCO.GRAPHML,2,183,137
COGENTCO.GRAPHML,2,183,92
COGENTCO.GRAPHML,2,183,99
COGENTCO.GRAPHML,2,183,50
COGENTCO.GRAPHML,2,183,54
COGENTCO.GRAPHML,2,183,75
COGENTCO.GRAPHML,2,183,91
COGENTCO.GRAPHML,2,183,166
COGENTCO.GRAPHML,2,183,170
COGENTCO.GRAPHML,2,183,21
COGENTCO.GRAPHML,2,183,171
COGENTCO.GRAPHML,2,183,94
COGENTCO.GRAPHML,2,183,147
COGENTCO.GRAPHML,2,183,186
COGENTCO.GRAPHML,2,183,55
COGENTCO.GRAPHML,2,183,23
COGENTCO.GRAPHML,2,183,25
COGENTCO.GRAPHML,2,183,22
COGENTCO.GRAPHML,2,183,72
COGENTCO.GRAPHML,2,183,188
COGENTCO.GRAPHML,2,183,184
COGENTCO.GRAPHML,2,183,27
COGENTCO.GRAPHML,2,183,52
COGENTCO.GRAPHML,2,183,51
COGENTCO.GRAPHML,2,183,71
COGENTCO.GRAPHML,2,183,74
COGENTCO.GRAPHML,2,183,73
COGENTCO.GRAPHML,2,183,79
COGENTCO.GRAPHML,2,183,57
COGENTCO.GRAPHML,2,183,97
COGENTCO.GRAPHML,2,183,59
COGENTCO.GRAPHML,2,183,96
COGENTCO.GRAPHML,2,183,172
COGENTCO.GRAPHML,2,183,26
COGENTCO.GRAPHML,2,183,29
COGENTCO.GRAPHML,2,165,156
COGENTCO.GRAPHML,2,165,177
COGENTCO.GRAPHML,2,165,39
COGENTCO.GRAPHML,2,165,47
COGENTCO.GRAPHML,2,165,45
COGENTCO.GRAPHML,2,165,155
COGENTCO.GRAPHML,2,165,44
COGENTCO.GRAPHML,2,165,46
COGENTCO.GRAPHML,2,165,181
COGENTCO.GRAPHML,2,165,49
COGENTCO.GRAPHML,2,165,195
COGENTCO.GRAPHML,2,165,48
COGENTCO.GRAPHML,2,158,157
COGENTCO.GRAPHML,2,158,196
COGENTCO.GRAPHML,2,158,145
COGENTCO.GRAPHML,2,154,61
COGENTCO.GRAPHML,2,154,146
COGENTCO.GRAPHML,2,154,80
COGENTCO.GRAPHML,2,154,81
COGENTCO.GRAPHML,2,154,82
COGENTCO.GRAPHML,2,154,159
COGENTCO.GRAPHML,2,154,144
COGENTCO.GRAPHML,2,154,66
COGENTCO.GRAPHML,2,154,84
COGENTCO.GRAPHML,2,154,86
COGENTCO.GRAPHML,2,154,125
COGENTCO.GRAPHML,2,154,122
COGENTCO.GRAPHML,2,154,87
COGENTCO.GRAPHML,2,154,123
COGENTCO.GRAPHML,2,154,65
COGENTCO.GRAPHML,2,154,60
COGENTCO.GRAPHML,2,154,150
COGENTCO.GRAPHML,2,154,124
COGENTCO.GRAPHML,2,154,121
COGENTCO.GRAPHML,2,154,64
COGENTCO.GRAPHML,2,154,148
COGENTCO.GRAPHML,2,154,85
COGENTCO.GRAPHML,2,154,63
COGENTCO.GRAPHML,2,154,69
COGENTCO.GRAPHML,2,154,19
COGENTCO.GRAPHML,2,154,153
COGENTCO.GRAPHML,2,154,83
COGENTCO.GRAPHML,2,154,68
COGENTCO.GRAPHML,2,154,149
COGENTCO.GRAPHML,2,154,89
COGENTCO.GRAPHML,2,154,67
COGENTCO.GRAPHML,2,154,126
COGENTCO.GRAPHML,2,154,88
COGENTCO.GRAPHML,2,154,62
COGENTCO.GRAPHML,2,8,194
COGENTCO.GRAPHML,2,8,41
COGENTCO.GRAPHML,2,8,40
COGENTCO.GRAPHML,2,8,140
COGENTCO.GRAPHML,2,8,136
COGENTCO.GRAPHML,2,8,98
COGENTCO.GRAPHML,2,8,174
COGENTCO.GRAPHML,2,8,5
COGENTCO.GRAPHML,2,8,42
COGENTCO.GRAPHML,2,8,193
COGENTCO.GRAPHML,2,8,142
COGENTCO.GRAPHML,2,8,6
COGENTCO.GRAPHML,2,8,7
COGENTCO.GRAPHML,2,8,143
COGENTCO.GRAPHML,2,8,141
COGENTCO.GRAPHML,2,8,192
COGENTCO.GRAPHML,2,8,139
COGENTCO.GRAPHML,2,8,111
COGENTCO.GRAPHML,2,8,189
COGENTCO.GRAPHML,2,8,182
COGENTCO.GRAPHML,2,8,131
COGENTCO.GRAPHML,2,8,113
COGENTCO.GRAPHML,2,8,138
COGENTCO.GRAPHML,2,8,0
COGENTCO.GRAPHML,2,8,134
COGENTCO.GRAPHML,2,8,190
COGENTCO.GRAPHML,2,8,9
COGENTCO.GRAPHML,2,8,191
COGENTCO.GRAPHML,2,8,43
COGENTCO.GRAPHML,2,1,175
COGENTCO.GRAPHML,2,1,120
COGENTCO.GRAPHML,2,1,116
COGENTCO.GRAPHML,2,1,117
COGENTCO.GRAPHML,2,1,115
COGENTCO.GRAPHML,2,1,176
COGENTCO.GRAPHML,2,1,114
COGENTCO.GRAPHML,2,1,118
COGENTCO.GRAPHML,2,1,119
COGENTCO.GRAPHML,2,77,135
COGENTCO.GRAPHML,2,77,4
COGENTCO.GRAPHML,2,77,162
COGENTCO.GRAPHML,2,77,168
COGENTCO.GRAPHML,2,77,152
COGENTCO.GRAPHML,2,77,132
COGENTCO.GRAPHML,2,77,164
COGENTCO.GRAPHML,2,77,163
COGENTCO.GRAPHML,2,77,169
COGENTCO.GRAPHML,2,77,2
COGENTCO.GRAPHML,2,77,185
COGENTCO.GRAPHML,2,77,76
COGENTCO.GRAPHML,2,77,3
COGENTCO.GRAPHML,2,77,133
COGENTCO.GRAPHML,2,77,161
COGENTCO.GRAPHML,2,77,151
COGENTCO.GRAPHML,2,77,167
COGENTCO.GRAPHML,2,37,31
COGENTCO.GRAPHML,2,37,15
COGENTCO.GRAPHML,2,37,108
COGENTCO.GRAPHML,2,37,109
COGENTCO.GRAPHML,2,37,18
COGENTCO.GRAPHML,2,37,36
COGENTCO.GRAPHML,2,37,180
COGENTCO.GRAPHML,2,37,12
COGENTCO.GRAPHML,2,37,33
COGENTCO.GRAPHML,2,37,17
COGENTCO.GRAPHML,2,37,13
COGENTCO.GRAPHML,2,37,14
COGENTCO.GRAPHML,2,37,101
COGENTCO.GRAPHML,2,37,35
COGENTCO.GRAPHML,2,37,178
COGENTCO.GRAPHML,2,37,106
COGENTCO.GRAPHML,2,37,16
COGENTCO.GRAPHML,2,37,30
COGENTCO.GRAPHML,2,37,129
COGENTCO.GRAPHML,2,37,11
COGENTCO.GRAPHML,2,37,38
COGENTCO.GRAPHML,2,37,128
COGENTCO.GRAPHML,2,37,107
COGENTCO.GRAPHML,2,37,103
COGENTCO.GRAPHML,2,37,127
COGENTCO.GRAPHML,2,37,179
COGENTCO.GRAPHML,2,37,32
COGENTCO.GRAPHML,2,37,160
COGENTCO.GRAPHML,2,37,34
COGENTCO.GRAPHML,2,37,10
COGENTCO.GRAPHML,2,37,110
COGENTCO.GRAPHML,2,37,102
COGENTCO.GRAPHML,2,37,130
COGENTCO.GRAPHML,2,37,105
COGENTCO.GRAPHML,2,37,104
COGENTCO.GRAPHML,3,1,175
COGENTCO.GRAPHML,3,1,120
COGENTCO.GRAPHML,3,1,116
COGENTCO.GRAPHML,3,1,0
COGENTCO.GRAPHML,3,1,117
COGENTCO.GRAPHML,3,1,113
COGENTCO.GRAPHML,3,1,115
COGENTCO.GRAPHML,3,1,176
COGENTCO.GRAPHML,3,1,114
COGENTCO.GRAPHML,3,1,118
COGENTCO.GRAPHML,3,1,119
COGENTCO.GRAPHML,3,8,194
COGENTCO.GRAPHML,3,8,193
COGENTCO.GRAPHML,3,8,98
COGENTCO.GRAPHML,3,8,192
COGENTCO.GRAPHML,3,8,190
COGENTCO.GRAPHML,3,8,9
COGENTCO.GRAPHML,3,8,191
COGENTCO.GRAPHML,3,7,140
COGENTCO.GRAPHML,3,7,136
COGENTCO.GRAPHML,3,7,6
COGENTCO.GRAPHML,3,7,138
COGENTCO.GRAPHML,3,7,141
COGENTCO.GRAPHML,3,7,139
COGENTCO.GRAPHML,3,7,174
COGENTCO.GRAPHML,3,7,111
COGENTCO.GRAPHML,3,12,33
COGENTCO.GRAPHML,3,12,30
COGENTCO.GRAPHML,3,12,32
COGENTCO.GRAPHML,3,2,173
COGENTCO.GRAPHML,3,2,76
COGENTCO.GRAPHML,3,37,31
COGENTCO.GRAPHML,3,37,35
COGENTCO.GRAPHML,3,37,160
COGENTCO.GRAPHML,3,37,34
COGENTCO.GRAPHML,3,37,153
COGENTCO.GRAPHML,3,183,187
COGENTCO.GRAPHML,3,183,146
COGENTCO.GRAPHML,3,183,70
COGENTCO.GRAPHML,3,183,154
COGENTCO.GRAPHML,3,183,159
COGENTCO.GRAPHML,3,183,84
COGENTCO.GRAPHML,3,183,75
COGENTCO.GRAPHML,3,183,170
COGENTCO.GRAPHML,3,183,166
COGENTCO.GRAPHML,3,183,148
COGENTCO.GRAPHML,3,183,147
COGENTCO.GRAPHML,3,183,186
COGENTCO.GRAPHML,3,183,85
COGENTCO.GRAPHML,3,183,72
COGENTCO.GRAPHML,3,183,184
COGENTCO.GRAPHML,3,183,71
COGENTCO.GRAPHML,3,183,74
COGENTCO.GRAPHML,3,183,73
COGENTCO.GRAPHML,3,183,79
COGENTCO.GRAPHML,3,4,135
COGENTCO.GRAPHML,3,4,132
COGENTCO.GRAPHML,3,4,112
COGENTCO.GRAPHML,3,4,137
COGENTCO.GRAPHML,3,4,100
COGENTCO.GRAPHML,3,4,3
COGENTCO.GRAPHML,3,4,134
COGENTCO.GRAPHML,3,13,15
COGENTCO.GRAPHML,3,13,10
COGENTCO.GRAPHML,3,13,16
COGENTCO.GRAPHML,3,13,17
COGENTCO.GRAPHML,3,13,11
COGENTCO.GRAPHML,3,38,39
COGENTCO.GRAPHML,3,38,45
COGENTCO.GRAPHML,3,38,196
COGENTCO.GRAPHML,3,38,36
COGENTCO.GRAPHML,3,38,181
COGENTCO.GRAPHML,3,38,44
COGENTCO.GRAPHML,3,38,195
COGENTCO.GRAPHML,3,38,48
COGENTCO.GRAPHML,3,14,61
COGENTCO.GRAPHML,3,14,108
COGENTCO.GRAPHML,3,14,109
COGENTCO.GRAPHML,3,14,144
COGENTCO.GRAPHML,3,14,180
COGENTCO.GRAPHML,3,14,66
COGENTCO.GRAPHML,3,14,101
COGENTCO.GRAPHML,3,14,125
COGENTCO.GRAPHML,3,14,122
COGENTCO.GRAPHML,3,14,123
COGENTCO.GRAPHML,3,14,178
COGENTCO.GRAPHML,3,14,65
COGENTCO.GRAPHML,3,14,106
COGENTCO.GRAPHML,3,14,60
COGENTCO.GRAPHML,3,14,129
COGENTCO.GRAPHML,3,14,124
COGENTCO.GRAPHML,3,14,121
COGENTCO.GRAPHML,3,14,64
COGENTCO.GRAPHML,3,14,128
COGENTCO.GRAPHML,3,14,107
COGENTCO.GRAPHML,3,14,103
COGENTCO.GRAPHML,3,14,69
COGENTCO.GRAPHML,3,14,127
COGENTCO.GRAPHML,3,14,179
COGENTCO.GRAPHML,3,14,67
COGENTCO.GRAPHML,3,14,110
COGENTCO.GRAPHML,3,14,102
COGENTCO.GRAPHML,3,14,130
COGENTCO.GRAPHML,3,14,105
COGENTCO.GRAPHML,3,14,104
COGENTCO.GRAPHML,3,14,126
COGENTCO.GRAPHML,3,19,87
COGENTCO.GRAPHML,3,19,68
COGENTCO.GRAPHML,3,19,89
COGENTCO.GRAPHML,3,19,149
COGENTCO.GRAPHML,3,19,86
COGENTCO.GRAPHML,3,19,18
COGENTCO.GRAPHML,3,19,80
COGENTCO.GRAPHML,3,19,81
COGENTCO.GRAPHML,3,19,82
COGENTCO.GRAPHML,3,19,150
COGENTCO.GRAPHML,3,19,63
COGENTCO.GRAPHML,3,19,88
COGENTCO.GRAPHML,3,19,62
COGENTCO.GRAPHML,3,19,83
COGENTCO.GRAPHML,3,77,162
COGENTCO.GRAPHML,3,77,168
COGENTCO.GRAPHML,3,77,152
COGENTCO.GRAPHML,3,77,164
COGENTCO.GRAPHML,3,77,163
COGENTCO.GRAPHML,3,77,169
COGENTCO.GRAPHML,3,77,133
COGENTCO.GRAPHML,3,77,161
COGENTCO.GRAPHML,3,77,151
COGENTCO.GRAPHML,3,77,167
COGENTCO.GRAPHML,3,158,157
COGENTCO.GRAPHML,3,158,156
COGENTCO.GRAPHML,3,158,177
COGENTCO.GRAPHML,3,158,47
COGENTCO.GRAPHML,3,158,165
COGENTCO.GRAPHML,3,158,155
COGENTCO.GRAPHML,3,158,46
COGENTCO.GRAPHML,3,158,145
COGENTCO.GRAPHML,3,158,49
COGENTCO.GRAPHML,3,92,97
COGENTCO.GRAPHML,3,92,99
COGENTCO.GRAPHML,3,92,95
COGENTCO.GRAPHML,3,92,90
COGENTCO.GRAPHML,3,92,93
COGENTCO.GRAPHML,3,92,96
COGENTCO.GRAPHML,3,92,91
COGENTCO.GRAPHML,3,92,172
COGENTCO.GRAPHML,3,92,171
COGENTCO.GRAPHML,3,26,27
COGENTCO.GRAPHML,3,26,78
COGENTCO.GRAPHML,3,26,24
COGENTCO.GRAPHML,3,26,23
COGENTCO.GRAPHML,3,26,20
COGENTCO.GRAPHML,3,26,21
COGENTCO.GRAPHML,3,26,94
COGENTCO.GRAPHML,3,26,29
COGENTCO.GRAPHML,3,5,41
COGENTCO.GRAPHML,3,5,40
COGENTCO.GRAPHML,3,5,189
COGENTCO.GRAPHML,3,5,182
COGENTCO.GRAPHML,3,5,131
COGENTCO.GRAPHML,3,5,43
COGENTCO.GRAPHML,3,5,42
COGENTCO.GRAPHML,3,5,185
COGENTCO.GRAPHML,3,5,142
COGENTCO.GRAPHML,3,5,143
COGENTCO.GRAPHML,3,28,52
COGENTCO.GRAPHML,3,28,51
COGENTCO.GRAPHML,3,28,59
COGENTCO.GRAPHML,3,28,58
COGENTCO.GRAPHML,3,28,57
COGENTCO.GRAPHML,3,28,50
COGENTCO.GRAPHML,3,28,53
COGENTCO.GRAPHML,3,28,55
COGENTCO.GRAPHML,3,28,54
COGENTCO.GRAPHML,3,28,25
COGENTCO.GRAPHML,3,28,22
COGENTCO.GRAPHML,3,28,56
COGENTCO.GRAPHML,3,28,188
COGENTCO.GRAPHML,4,1,175
COGENTCO.GRAPHML,4,1,120
COGENTCO.GRAPHML,4,1,116
COGENTCO.GRAPHML,4,1,0
COGENTCO.GRAPHML,4,1,117
COGENTCO.GRAPHML,4,1,113
COGENTCO.GRAPHML,4,1,115
COGENTCO.GRAPHML,4,1,176
COGENTCO.GRAPHML,4,1,114
COGENTCO.GRAPHML,4,1,118
COGENTCO.GRAPHML,4,1,119
COGENTCO.GRAPHML,4,8,194
COGENTCO.GRAPHML,4,8,193
COGENTCO.GRAPHML,4,8,98
COGENTCO.GRAPHML,4,8,192
COGENTCO.GRAPHML,4,8,190
COGENTCO.GRAPHML,4,8,9
COGENTCO.GRAPHML,4,8,191
COGENTCO.GRAPHML,4,7,140
COGENTCO.GRAPHML,4,7,136
COGENTCO.GRAPHML,4,7,6
COGENTCO.GRAPHML,4,7,138
COGENTCO.GRAPHML,4,7,141
COGENTCO.GRAPHML,4,7,139
COGENTCO.GRAPHML,4,7,174
COGENTCO.GRAPHML,4,7,111
COGENTCO.GRAPHML,4,2,76
COGENTCO.GRAPHML,4,12,30
COGENTCO.GRAPHML,4,4,135
COGENTCO.GRAPHML,4,4,132
COGENTCO.GRAPHML,4,4,112
COGENTCO.GRAPHML,4,4,137
COGENTCO.GRAPHML,4,4,100
COGENTCO.GRAPHML,4,4,3
COGENTCO.GRAPHML,4,4,134
COGENTCO.GRAPHML,4,38,39
COGENTCO.GRAPHML,4,38,45
COGENTCO.GRAPHML,4,38,196
COGENTCO.GRAPHML,4,38,36
COGENTCO.GRAPHML,4,38,181
COGENTCO.GRAPHML,4,38,195
COGENTCO.GRAPHML,4,38,48
COGENTCO.GRAPHML,4,14,15
COGENTCO.GRAPHML,4,14,61
COGENTCO.GRAPHML,4,14,108
COGENTCO.GRAPHML,4,14,109
COGENTCO.GRAPHML,4,14,144
COGENTCO.GRAPHML,4,14,180
COGENTCO.GRAPHML,4,14,66
COGENTCO.GRAPHML,4,14,101
COGENTCO.GRAPHML,4,14,125
COGENTCO.GRAPHML,4,14,122
COGENTCO.GRAPHML,4,14,123
COGENTCO.GRAPHML,4,14,178
COGENTCO.GRAPHML,4,14,65
COGENTCO.GRAPHML,4,14,106
COGENTCO.GRAPHML,4,14,60
COGENTCO.GRAPHML,4,14,129
COGENTCO.GRAPHML,4,14,124
COGENTCO.GRAPHML,4,14,121
COGENTCO.GRAPHML,4,14,64
COGENTCO.GRAPHML,4,14,128
COGENTCO.GRAPHML,4,14,107
COGENTCO.GRAPHML,4,14,103
COGENTCO.GRAPHML,4,14,69
COGENTCO.GRAPHML,4,14,127
COGENTCO.GRAPHML,4,14,179
COGENTCO.GRAPHML,4,14,67
COGENTCO.GRAPHML,4,14,110
COGENTCO.GRAPHML,4,14,102
COGENTCO.GRAPHML,4,14,130
COGENTCO.GRAPHML,4,14,105
COGENTCO.GRAPHML,4,14,104
COGENTCO.GRAPHML,4,14,126
COGENTCO.GRAPHML,4,13,10
COGENTCO.GRAPHML,4,13,16
COGENTCO.GRAPHML,4,13,17
COGENTCO.GRAPHML,4,13,11
COGENTCO.GRAPHML,4,19,87
COGENTCO.GRAPHML,4,19,68
COGENTCO.GRAPHML,4,19,89
COGENTCO.GRAPHML,4,19,149
COGENTCO.GRAPHML,4,19,86
COGENTCO.GRAPHML,4,19,80
COGENTCO.GRAPHML,4,19,18
COGENTCO.GRAPHML,4,19,81
COGENTCO.GRAPHML,4,19,82
COGENTCO.GRAPHML,4,19,150
COGENTCO.GRAPHML,4,19,63
COGENTCO.GRAPHML,4,19,88
COGENTCO.GRAPHML,4,19,62
COGENTCO.GRAPHML,4,19,83
COGENTCO.GRAPHML,4,5,41
COGENTCO.GRAPHML,4,5,40
COGENTCO.GRAPHML,4,5,189
COGENTCO.GRAPHML,4,5,182
COGENTCO.GRAPHML,4,5,131
COGENTCO.GRAPHML,4,5,43
COGENTCO.GRAPHML,4,5,42
COGENTCO.GRAPHML,4,5,185
COGENTCO.GRAPHML,4,5,142
COGENTCO.GRAPHML,4,5,143
COGENTCO.GRAPHML,4,158,157
COGENTCO.GRAPHML,4,158,156
COGENTCO.GRAPHML,4,158,165
COGENTCO.GRAPHML,4,158,155
COGENTCO.GRAPHML,4,158,145
COGENTCO.GRAPHML,4,37,31
COGENTCO.GRAPHML,4,37,35
COGENTCO.GRAPHML,4,37,160
COGENTCO.GRAPHML,4,37,34
COGENTCO.GRAPHML,4,37,153
COGENTCO.GRAPHML,4,28,52
COGENTCO.GRAPHML,4,28,51
COGENTCO.GRAPHML,4,28,59
COGENTCO.GRAPHML,4,28,58
COGENTCO.GRAPHML,4,28,57
COGENTCO.GRAPHML,4,28,50
COGENTCO.GRAPHML,4,28,53
COGENTCO.GRAPHML,4,28,55
COGENTCO.GRAPHML,4,28,54
COGENTCO.GRAPHML,4,28,25
COGENTCO.GRAPHML,4,28,22
COGENTCO.GRAPHML,4,28,56
COGENTCO.GRAPHML,4,28,188
COGENTCO.GRAPHML,4,183,148
COGENTCO.GRAPHML,4,183,74
COGENTCO.GRAPHML,4,183,73
COGENTCO.GRAPHML,4,183,186
COGENTCO.GRAPHML,4,183,187
COGENTCO.GRAPHML,4,183,84
COGENTCO.GRAPHML,4,183,146
COGENTCO.GRAPHML,4,183,85
COGENTCO.GRAPHML,4,183,159
COGENTCO.GRAPHML,4,183,154
COGENTCO.GRAPHML,4,183,72
COGENTCO.GRAPHML,4,183,170
COGENTCO.GRAPHML,4,183,166
COGENTCO.GRAPHML,4,183,184
COGENTCO.GRAPHML,4,92,97
COGENTCO.GRAPHML,4,92,99
COGENTCO.GRAPHML,4,92,95
COGENTCO.GRAPHML,4,92,90
COGENTCO.GRAPHML,4,92,93
COGENTCO.GRAPHML,4,92,96
COGENTCO.GRAPHML,4,92,91
COGENTCO.GRAPHML,4,92,172
COGENTCO.GRAPHML,4,92,171
COGENTCO.GRAPHML,4,77,162
COGENTCO.GRAPHML,4,77,168
COGENTCO.GRAPHML,4,77,152
COGENTCO.GRAPHML,4,77,164
COGENTCO.GRAPHML,4,77,163
COGENTCO.GRAPHML,4,77,169
COGENTCO.GRAPHML,4,77,133
COGENTCO.GRAPHML,4,77,161
COGENTCO.GRAPHML,4,77,151
COGENTCO.GRAPHML,4,77,167
COGENTCO.GRAPHML,4,32,33
COGENTCO.GRAPHML,4,26,27
COGENTCO.GRAPHML,4,26,78
COGENTCO.GRAPHML,4,26,24
COGENTCO.GRAPHML,4,26,23
COGENTCO.GRAPHML,4,26,20
COGENTCO.GRAPHML,4,26,21
COGENTCO.GRAPHML,4,26,94
COGENTCO.GRAPHML,4,26,29
COGENTCO.GRAPHML,4,70,71
COGENTCO.GRAPHML,4,70,79
COGENTCO.GRAPHML,4,75,173
COGENTCO.GRAPHML,4,49,147
COGENTCO.GRAPHML,4,49,177
COGENTCO.GRAPHML,4,49,47
COGENTCO.GRAPHML,4,49,46
COGENTCO.GRAPHML,4,49,44
COLT.GRAPHML,2,152,112
COLT.GRAPHML,2,152,24
COLT.GRAPHML,2,152,61
COLT.GRAPHML,2,152,108
COLT.GRAPHML,2,152,95
COLT.GRAPHML,2,152,109
COLT.GRAPHML,2,152,81
COLT.GRAPHML,2,152,93
COLT.GRAPHML,2,152,70
COLT.GRAPHML,2,152,114
COLT.GRAPHML,2,152,66
COLT.GRAPHML,2,152,125
COLT.GRAPHML,2,152,87
COLT.GRAPHML,2,152,65
COLT.GRAPHML,2,152,106
COLT.GRAPHML,2,152,21
COLT.GRAPHML,2,152,64
COLT.GRAPHML,2,152,111
COLT.GRAPHML,2,152,107
COLT.GRAPHML,2,152,103
COLT.GRAPHML,2,152,113
COLT.GRAPHML,2,152,25
COLT.GRAPHML,2,152,63
COLT.GRAPHML,2,152,69
COLT.GRAPHML,2,152,72
COLT.GRAPHML,2,152,27
COLT.GRAPHML,2,152,71
COLT.GRAPHML,2,152,67
COLT.GRAPHML,2,152,89
COLT.GRAPHML,2,152,68
COLT.GRAPHML,2,152,110
COLT.GRAPHML,2,152,105
COLT.GRAPHML,2,152,96
COLT.GRAPHML,2,152,126
COLT.GRAPHML,2,152,88
COLT.GRAPHML,2,152,26
COLT.GRAPHML,2,138,80
COLT.GRAPHML,2,138,36
COLT.GRAPHML,2,138,82
COLT.GRAPHML,2,138,20
COLT.GRAPHML,2,138,145
COLT.GRAPHML,2,138,151
COLT.GRAPHML,2,138,84
COLT.GRAPHML,2,138,90
COLT.GRAPHML,2,138,86
COLT.GRAPHML,2,138,122
COLT.GRAPHML,2,138,123
COLT.GRAPHML,2,138,137
COLT.GRAPHML,2,138,124
COLT.GRAPHML,2,138,39
COLT.GRAPHML,2,138,23
COLT.GRAPHML,2,138,85
COLT.GRAPHML,2,138,22
COLT.GRAPHML,2,138,83
COLT.GRAPHML,2,138,79
COLT.GRAPHML,2,140,31
COLT.GRAPHML,2,140,28
COLT.GRAPHML,2,140,115
COLT.GRAPHML,2,140,100
COLT.GRAPHML,2,140,146
COLT.GRAPHML,2,140,98
COLT.GRAPHML,2,140,12
COLT.GRAPHML,2,140,33
COLT.GRAPHML,2,140,13
COLT.GRAPHML,2,140,101
COLT.GRAPHML,2,140,35
COLT.GRAPHML,2,140,5
COLT.GRAPHML,2,140,99
COLT.GRAPHML,2,140,76
COLT.GRAPHML,2,140,54
COLT.GRAPHML,2,140,6
COLT.GRAPHML,2,140,7
COLT.GRAPHML,2,140,150
COLT.GRAPHML,2,140,30
COLT.GRAPHML,2,140,75
COLT.GRAPHML,2,140,141
COLT.GRAPHML,2,140,91
COLT.GRAPHML,2,140,121
COLT.GRAPHML,2,140,139
COLT.GRAPHML,2,140,94
COLT.GRAPHML,2,140,11
COLT.GRAPHML,2,140,148
COLT.GRAPHML,2,140,8
COLT.GRAPHML,2,140,147
COLT.GRAPHML,2,140,38
COLT.GRAPHML,2,140,55
COLT.GRAPHML,2,140,37
COLT.GRAPHML,2,140,0
COLT.GRAPHML,2,140,1
COLT.GRAPHML,2,140,118
COLT.GRAPHML,2,140,119
COLT.GRAPHML,2,140,9
COLT.GRAPHML,2,140,77
COLT.GRAPHML,2,140,4
COLT.GRAPHML,2,140,74
COLT.GRAPHML,2,140,73
COLT.GRAPHML,2,140,149
COLT.GRAPHML,2,140,120
COLT.GRAPHML,2,140,34
COLT.GRAPHML,2,140,32
COLT.GRAPHML,2,140,10
COLT.GRAPHML,2,140,117
COLT.GRAPHML,2,140,97
COLT.GRAPHML,2,140,102
COLT.GRAPHML,2,140,104
COLT.GRAPHML,2,140,62
COLT.GRAPHML,2,140,29
COLT.GRAPHML,2,142,41
COLT.GRAPHML,2,142,40
COLT.GRAPHML,2,142,58
COLT.GRAPHML,2,142,116
COLT.GRAPHML,2,142,15
COLT.GRAPHML,2,142,47
COLT.GRAPHML,2,142,45
COLT.GRAPHML,2,142,136
COLT.GRAPHML,2,142,53
COLT.GRAPHML,2,142,18
COLT.GRAPHML,2,142,133
COLT.GRAPHML,2,142,144
COLT.GRAPHML,2,142,56
COLT.GRAPHML,2,142,17
COLT.GRAPHML,2,142,14
COLT.GRAPHML,2,142,132
COLT.GRAPHML,2,142,78
COLT.GRAPHML,2,142,42
COLT.GRAPHML,2,142,50
COLT.GRAPHML,2,142,92
COLT.GRAPHML,2,142,60
COLT.GRAPHML,2,142,16
COLT.GRAPHML,2,142,143
COLT.GRAPHML,2,142,129
